,ACCOUNT_ID,TIMESTAMP,visited_week_index
14483,1286,2022-04-26,6
14503,665,2022-04-26,6
14504,280,2022-04-26,6
14505,11,2022-04-26,6
14507,357,2022-04-26,6
14510,7,2022-04-26,6
14522,148,2022-04-26,6
14531,168,2022-04-26,6
14545,24,2022-04-26,6
14547,9,2022-04-26,6
14554,12,2022-04-26,6
14564,33,2022-04-26,6
14570,18,2022-04-26,6
14576,328,2022-04-26,6
14589,115,2022-04-26,6
14593,1364,2022-04-26,6
14608,36,2022-04-26,6
14618,176,2022-04-26,6
14632,996,2022-04-26,6
14645,155,2022-04-26,6
14648,252,2022-04-26,6
14653,690,2022-04-26,6
14655,118,2022-04-26,6
14656,1093,2022-04-26,6
14658,508,2022-04-26,6
14662,126,2022-04-26,6
14666,34,2022-04-26,6
14670,352,2022-04-26,6
14675,5,2022-04-26,6
14681,857,2022-04-26,6
14687,25,2022-04-26,6
14688,1111,2022-04-26,6
14694,406,2022-04-26,6
14716,346,2022-04-26,6
14735,108,2022-04-26,6
14744,77,2022-04-26,6
14750,188,2022-04-26,6
14768,6,2022-04-26,6
14770,158,2022-04-26,6
14774,896,2022-04-26,6
14778,20,2022-04-26,6
14786,246,2022-04-26,6
14787,295,2022-04-26,6
14825,68,2022-04-26,6
14826,42,2022-04-26,6
14833,51,2022-04-26,6
14867,800,2022-04-26,6
14876,1078,2022-04-26,6
14883,563,2022-04-26,6
14893,9,2022-04-27,6
14900,24,2022-04-27,6
14913,444,2022-04-27,6
14934,1104,2022-04-27,6
14938,102,2022-04-27,6
14944,68,2022-04-27,6
14954,228,2022-04-27,6
14963,454,2022-04-27,6
14974,11,2022-04-27,6
14977,295,2022-04-27,6
14982,7,2022-04-27,6
14997,80,2022-04-27,6
15010,1510,2022-04-27,6
15016,5,2022-04-27,6
15019,924,2022-04-27,6
15025,553,2022-04-27,6
15030,115,2022-04-27,6
15031,383,2022-04-27,6
15050,104,2022-04-27,6
15072,690,2022-04-27,6
15081,1300,2022-04-27,6
15100,371,2022-04-27,6
15109,1398,2022-04-27,6
15112,687,2022-04-27,6
15124,79,2022-04-27,6
15125,153,2022-04-27,6
15138,6,2022-04-27,6
15148,188,2022-04-27,6
15161,977,2022-04-27,6
15163,2,2022-04-27,6
15166,452,2022-04-27,6
15169,1216,2022-04-27,6
15188,42,2022-04-27,6
15193,448,2022-04-27,6
15196,1147,2022-04-27,6
15201,377,2022-04-27,6
15230,184,2022-04-27,6
15234,127,2022-04-27,6
15256,167,2022-04-27,6
15262,1498,2022-04-27,6
15275,353,2022-04-27,6
15288,53,2022-04-27,6
15303,915,2022-04-27,6
15308,20,2022-04-27,6
15321,108,2022-04-27,6
15348,51,2022-04-27,6
15367,106,2022-04-27,6
15408,57,2022-04-27,6
15420,1312,2022-04-27,6
15431,24,2022-04-28,6
15438,553,2022-04-28,6
15441,925,2022-04-28,6
15444,7,2022-04-28,6
15457,279,2022-04-28,6
15461,515,2022-04-28,6
15478,85,2022-04-28,6
15490,125,2022-04-28,6
15493,26,2022-04-28,6
15500,38,2022-04-28,6
15511,1291,2022-04-28,6
15516,451,2022-04-28,6
15518,184,2022-04-28,6
15537,1295,2022-04-28,6
15541,726,2022-04-28,6
15545,202,2022-04-28,6
15560,93,2022-04-28,6
15602,983,2022-04-28,6
15604,80,2022-04-28,6
15607,840,2022-04-28,6
15624,620,2022-04-28,6
15625,303,2022-04-28,6
15629,95,2022-04-28,6
15637,999,2022-04-28,6
15639,101,2022-04-28,6
15648,108,2022-04-28,6
15677,649,2022-04-28,6
15687,6,2022-04-28,6
15698,285,2022-04-28,6
15701,77,2022-04-28,6
15705,139,2022-04-28,6
15715,188,2022-04-28,6
15719,20,2022-04-28,6
15781,185,2022-04-28,6
15782,42,2022-04-28,6
15789,130,2022-04-28,6
15799,102,2022-04-28,6
15821,83,2022-04-28,6
15837,57,2022-04-28,6
15842,382,2022-04-28,6
15843,1226,2022-04-28,6
15846,68,2022-04-28,6
15861,14,2022-04-28,6
15876,704,2022-04-28,6
15888,51,2022-04-29,6
15894,548,2022-04-29,6
15898,170,2022-04-29,6
15902,24,2022-04-29,6
15922,7,2022-04-29,6
15931,1488,2022-04-29,6
15932,80,2022-04-29,6
15935,117,2022-04-29,6
15939,352,2022-04-29,6
15944,4,2022-04-29,6
15947,472,2022-04-29,6
15954,34,2022-04-29,6
15955,388,2022-04-29,6
15959,171,2022-04-29,6
15969,1180,2022-04-29,6
15972,125,2022-04-29,6
15976,1341,2022-04-29,6
15981,424,2022-04-29,6
15983,67,2022-04-29,6
15985,726,2022-04-29,6
15988,285,2022-04-29,6
15993,209,2022-04-29,6
16006,286,2022-04-29,6
16011,11,2022-04-29,6
16030,6,2022-04-29,6
16032,14,2022-04-29,6
16035,55,2022-04-29,6
16036,661,2022-04-29,6
16052,1058,2022-04-29,6
16058,240,2022-04-29,6
16059,54,2022-04-29,6
16064,185,2022-04-29,6
16078,342,2022-04-29,6
16094,1168,2022-04-29,6
16095,20,2022-04-29,6
16098,56,2022-04-29,6
16100,59,2022-04-29,6
16110,46,2022-04-29,6
16118,83,2022-04-29,6
16125,130,2022-04-29,6
16127,68,2022-04-29,6
16153,30,2022-04-29,6
16174,139,2022-04-29,6
16177,416,2022-04-29,6
16246,41,2022-04-29,6
16264,547,2022-04-29,6
16270,112,2022-04-29,6
16272,574,2022-04-30,6
16280,80,2022-04-30,6
16285,6,2022-04-30,6
16286,87,2022-04-30,6
16290,1270,2022-04-30,6
16307,884,2022-04-30,6
16314,600,2022-04-30,6
16317,638,2022-04-30,6
16322,308,2022-04-30,6
16337,529,2022-05-01,6
16345,7,2022-05-01,6
16351,294,2022-05-01,6
16352,155,2022-05-01,6
16357,600,2022-05-01,6
16361,111,2022-05-01,6
16374,884,2022-05-02,6
16376,1121,2022-05-02,6
16386,24,2022-05-02,6
16387,4,2022-05-02,6
16388,168,2022-05-02,6
16390,7,2022-05-02,6
16397,294,2022-05-02,6
16407,87,2022-05-02,6
16416,252,2022-05-02,6
16420,5,2022-05-02,6
16421,51,2022-05-02,6
16422,651,2022-05-02,6
16428,1366,2022-05-02,6
16476,1210,2022-05-02,6
16477,388,2022-05-02,6
16486,80,2022-05-02,6
16512,445,2022-05-02,6
16518,130,2022-05-02,6
16528,524,2022-05-02,6
16541,14,2022-05-02,6
16543,231,2022-05-02,6
16546,589,2022-05-02,6
16549,170,2022-05-02,6
16580,302,2022-05-02,6
16593,436,2022-05-02,6
16597,240,2022-05-02,6
16600,20,2022-05-02,6
16686,47,2022-05-02,6
16688,446,2022-05-02,6
16699,1292,2022-05-02,6
16700,11,2022-05-02,6
16706,132,2022-05-02,6
16727,416,2022-05-02,6
16730,57,2022-05-02,6
16746,600,2022-05-02,6
16751,53,2022-05-02,6
16772,1262,2022-05-02,6
16826,223,2022-05-02,6
16829,1384,2022-05-02,6
16849,50,2022-05-02,6
16897,851,2022-05-02,6
16909,128,2022-05-02,6
16914,1383,2022-05-02,6
16929,269,2022-05-03,7
16949,59,2022-05-03,7
16974,57,2022-05-03,7
16993,1329,2022-05-03,7
16999,1027,2022-05-03,7
17000,947,2022-05-03,7
17002,1210,2022-05-03,7
17007,295,2022-05-03,7
17023,36,2022-05-03,7
17025,89,2022-05-03,7
17079,991,2022-05-03,7
17083,77,2022-05-03,7
17091,240,2022-05-03,7
17093,101,2022-05-03,7
17104,166,2022-05-03,7
17111,1414,2022-05-03,7
17115,614,2022-05-03,7
17133,65,2022-05-03,7
17139,225,2022-05-03,7
17147,1098,2022-05-03,7
17153,255,2022-05-03,7
17157,481,2022-05-03,7
17167,158,2022-05-03,7
17183,68,2022-05-03,7
17203,108,2022-05-03,7
17217,20,2022-05-03,7
17247,189,2022-05-03,7
17248,124,2022-05-03,7
17259,64,2022-05-03,7
17319,387,2022-05-03,7
17323,619,2022-05-03,7
17324,291,2022-05-03,7
17329,440,2022-05-03,7
17354,418,2022-05-03,7
17365,352,2022-05-03,7
17375,170,2022-05-04,7
17394,241,2022-05-04,7
17399,967,2022-05-04,7
17412,87,2022-05-04,7
17435,148,2022-05-04,7
17469,22,2022-05-04,7
17472,89,2022-05-04,7
17479,388,2022-05-04,7
17495,15,2022-05-04,7
17509,33,2022-05-04,7
17513,36,2022-05-04,7
17548,184,2022-05-04,7
17559,101,2022-05-04,7
17581,25,2022-05-04,7
17582,445,2022-05-04,7
17583,929,2022-05-04,7
17604,312,2022-05-04,7
17608,316,2022-05-04,7
17616,246,2022-05-04,7
17630,47,2022-05-04,7
17633,859,2022-05-04,7
17641,77,2022-05-04,7
17654,387,2022-05-04,7
17707,347,2022-05-04,7
17711,118,2022-05-04,7
17716,130,2022-05-04,7
17723,446,2022-05-04,7
17732,1487,2022-05-04,7
17736,166,2022-05-04,7
17764,68,2022-05-04,7
17767,1290,2022-05-04,7
17795,279,2022-05-05,7
17801,24,2022-05-05,7
17820,970,2022-05-05,7
17823,126,2022-05-05,7
17848,1152,2022-05-05,7
17854,1288,2022-05-05,7
17856,7,2022-05-05,7
17860,271,2022-05-05,7
17865,626,2022-05-05,7
17867,589,2022-05-05,7
17868,115,2022-05-05,7
17872,261,2022-05-05,7
